,Category,lat,lon,Part of month,Observation Date,Impacted Area (ha),Country,Location Name,Data updated on,Soil_Moisture
12948,Band,5.442500000000052,36.83500000000004,Late,2020-03-21,140.0,Ethiopia,Luka,Tue Feb  1 16:04:44 2022,0.1120000034570694
12953,Swarm,9.5225,42.0072222222222,Early,2020-10-03,600.0,Ethiopia,Dire Dawa  Asiliso c,Tue Feb  1 16:04:44 2022,0.33000001311302185
12955,Band,6.61888888888889,44.4752777777778,Late,2020-11-28,5000.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.08299999684095383
12959,Band,11.6772222222222,39.9925,Middle,2020-09-11,108.0,Ethiopia,Duba 3,Tue Feb  1 16:04:44 2022,0.13099999725818634
12962,Swarm,5.149166667000031,38.31583333300006,Early,2020-03-10,350.0,Ethiopia,Surya badayo 2,Tue Feb  1 16:04:44 2022,0.20200000703334808
12966,Swarm,9.145,41.0277777777778,Middle,2020-10-14,350.0,Ethiopia,lubu Dhakeb kebele D,Tue Feb  1 16:04:44 2022,0.20600000023841858
12967,Swarm,9.34222222222222,41.8394444444444,Early,2021-01-02,400.0,Ethiopia,Waltane,Tue Feb  1 16:04:44 2022,0.0989999994635582
12969,Band,5.54416666700007,36.834166667000034,Middle,2020-03-11,50.0,Ethiopia,Benatsemay citimba k,Tue Feb  1 16:04:44 2022,0.27000001072883606
12971,Band,10.383333333000053,42.58333333300004,Early,2020-05-09,50.0,Ethiopia,Biyo Kobebe,Tue Feb  1 16:04:44 2022,0.008999999612569809
12973,Swarm,4.417500000000075,38.03888888900008,Middle,2020-02-13,500.0,Ethiopia,Debuluke,Tue Feb  1 16:04:44 2022,0.18299999833106995
12977,Band,11.459444444000042,40.53027777800003,Middle,2019-09-20,65.0,Ethiopia,woki,Tue Feb  1 16:04:44 2022,0.026000000536441803
12984,Band,5.466666667000027,36.75000000000006,Early,2020-04-03,70.5,Ethiopia,Olka kibo,Tue Feb  1 16:04:44 2022,0.164000004529953
12989,Swarm,9.40527777777778,41.9813888888889,Late,2020-12-23,350.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.17599999904632568
12992,Band,9.665,41.4463888888889,Early,2020-06-08,100.0,Ethiopia,Somali Region siiti,Tue Feb  1 16:04:44 2022,0.1420000046491623
12996,Swarm,13.5102777777778,39.8797222222222,Early,2020-10-05,7.0,Ethiopia,Afar zone 2 woredaAb,Tue Feb  1 16:04:44 2022,0.028999999165534973
12997,Swarm,8.52944444444445,42.5988888888889,Middle,2021-01-18,1.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.14399999380111694
13000,Band,12.1238888888889,39.9916666666667,Early,2020-09-05,50.0,Ethiopia,Affaar kalewan,Tue Feb  1 16:04:44 2022,0.15600000321865082
13004,Band,10.55777777800006,40.31916666700005,Late,2020-05-31,2.0,Ethiopia,Afar/Dalifagi,Tue Feb  1 16:04:44 2022,0.12399999797344208
13005,Swarm,6.555000000000064,45.61055555600007,Middle,2019-12-15,100.0,Ethiopia,Eail Ogaden,Tue Feb  1 16:04:44 2022,0.31299999356269836
13006,Band,7.85333333333333,45.2430555555556,Early,2020-12-06,1000.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.0820000022649765
13009,Band,9.57388888888889,42.3169444444444,Early,2020-10-06,150.0,Ethiopia,jarso dhabelo kabba,Tue Feb  1 16:04:44 2022,0.2669999897480011
13010,Band,13.3755555555556,39.8508333333333,Early,2020-10-06,60.0,Ethiopia,Afar zone 2 woreda=A,Tue Feb  1 16:04:44 2022,0.0430000014603138
13014,Swarm,5.368333333000066,36.82694444400005,Middle,2020-04-14,1000.0,Ethiopia,Southern Nations,Tue Feb  1 16:04:44 2022,0.15399999916553497
13015,Swarm,3.978888889000075,38.29833333300007,Middle,2020-01-19,100.0,Ethiopia,Dirree,Tue Feb  1 16:04:44 2022,0.28999999165534973
13016,Swarm,8.288333333000026,37.77972222200003,Late,2020-02-27,50.0,Ethiopia,Boqeta,Tue Feb  1 16:04:44 2022,0.24699999392032623
13022,Swarm,4.90194444444445,37.1294444444444,Middle,2021-11-17,200.0,Ethiopia,unkown,Tue Feb  1 16:04:44 2022,0.10300000011920929
13025,Band,11.588333333000037,40.021666667000034,Middle,2019-09-17,200.0,Ethiopia,Teaboyi,Tue Feb  1 16:04:44 2022,0.11699999868869781
13027,Swarm,9.55472222222222,42.0777777777778,Early,2020-10-05,1800.0,Ethiopia,Dire Dawa CULASTER a,Tue Feb  1 16:04:44 2022,0.2709999978542328
13028,Swarm,8.12,39.3594444444444,Late,2020-10-26,300.0,Ethiopia,Hetosa,Tue Feb  1 16:04:44 2022,0.11800000071525574
13030,Swarm,6.47527777777778,44.6791666666667,Middle,2020-12-12,800.0,Ethiopia,Siwini,Tue Feb  1 16:04:44 2022,0.08100000023841858
13032,Swarm,9.26555555555556,41.6180555555556,Late,2021-03-29,200.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.10000000149011612
13033,Swarm,5.373055556000054,36.98833333300007,Middle,2020-03-17,1000.0,Ethiopia,Woyitio 2,Tue Feb  1 16:04:44 2022,0.12700000405311584
13034,Swarm,5.166666667000072,37.06666666700005,Late,2020-04-23,311.0,Ethiopia,Wayu wondo,Tue Feb  1 16:04:44 2022,0.3449999988079071
13035,Swarm,6.016666667000038,37.13333333300005,Late,2020-04-29,675.0,Ethiopia,Mero,Tue Feb  1 16:04:44 2022,0.42100000381469727
13036,Swarm,9.81666666700005,41.400000000000034,Middle,2020-05-16,1600.0,Ethiopia,Ayidora.,Tue Feb  1 16:04:44 2022,0.13199999928474426
13038,Band,7.06888888888889,45.4616666666667,Late,2020-12-26,200.0,Ethiopia,Huhule,Tue Feb  1 16:04:44 2022,0.0820000022649765
13039,Swarm,6.93611111111111,46.3308333333333,Early,2020-12-08,100.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.08299999684095383
13040,Swarm,11.2575,40.3738888888889,Middle,2020-08-11,200.0,Ethiopia,Afar,Tue Feb  1 16:04:44 2022,0.3310000002384186
13042,Swarm,9.31611111111111,41.0752777777778,Middle,2020-10-13,762.5,Ethiopia,Kennesaw villageDire,Tue Feb  1 16:04:44 2022,0.2770000100135803
13043,Swarm,4.1225,37.9738888888889,Middle,2021-01-13,600.0,Ethiopia,Dilo Arbale,Tue Feb  1 16:04:44 2022,0.14300000667572021
13044,Swarm,4.15444444444444,37.6122222222222,Early,2021-01-04,400.0,Ethiopia,Dilo Badiya,Tue Feb  1 16:04:44 2022,0.10100000351667404
13046,Swarm,7.58027777777778,39.6122222222222,Late,2021-02-23,100.0,Ethiopia,Bale Robe,Tue Feb  1 16:04:44 2022,0.37400001287460327
13050,Swarm,9.51666666666667,41.8166666666667,Early,2020-07-04,4000.0,Ethiopia,Halobusa,Tue Feb  1 16:04:44 2022,0.10499999672174454
13051,Band,6.70222222222222,44.4544444444444,Middle,2020-12-11,80.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.08100000023841858
13056,Band,5.100000000000023,36.88333333300005,Early,2020-04-04,109.0,Ethiopia,Bura,Tue Feb  1 16:04:44 2022,0.09600000083446503
13059,Swarm,6.27833333333333,37.4158333333333,Late,2021-11-29,100.0,Ethiopia,unkown,Tue Feb  1 16:04:44 2022,0.257999986410141
13061,Band,11.54444444400002,40.34222222200003,Early,2019-10-01,300.0,Ethiopia,Geri ariba,Tue Feb  1 16:04:44 2022,0.2280000001192093
13062,Swarm,6.94361111111111,40.3788888888889,Late,2021-01-24,800.0,Ethiopia,Dadimos,Tue Feb  1 16:04:44 2022,0.31200000643730164
13064,Swarm,7.69416666666667,40.5936111111111,Middle,2021-04-11,100.0,Ethiopia,unkown,Tue Feb  1 16:04:44 2022,0.125
13067,Swarm,4.4416666670000495,38.12555555600005,Middle,2020-03-18,500.0,Ethiopia,borena zonedubuluk g,Tue Feb  1 16:04:44 2022,0.1770000010728836
13068,Band,6.80444444444444,45.88,Late,2020-11-27,270.0,Ethiopia,Beliharale,Tue Feb  1 16:04:44 2022,0.3199999928474426
13071,Band,10.905,40.5383333333333,Early,2020-10-09,114.0,Ethiopia,DermiyaDalifage Dist,Tue Feb  1 16:04:44 2022,0.1289999932050705
13076,Band,7.07666666700004,45.73638888900007,Late,2019-11-27,300.0,Ethiopia,Banyal,Tue Feb  1 16:04:44 2022,0.2460000067949295
13078,Swarm,9.48277777777778,42.135,Middle,2020-10-13,201.0,Ethiopia,KombolchaEgu,Tue Feb  1 16:04:44 2022,0.33899998664855957
13079,Swarm,11.2016666666667,40.0327777777778,Early,2020-10-04,2500.0,Ethiopia,Oromia Zone bati wor,Tue Feb  1 16:04:44 2022,0.23899999260902405
13084,Band,6.61416666666667,44.4625,Early,2020-12-02,50.0,Ethiopia,Kebridahar,Tue Feb  1 16:04:44 2022,0.07999999821186066
13085,Band,11.614722222000069,40.033888889000025,Early,2019-10-01,100.0,Ethiopia,sheqay boru wiha,Tue Feb  1 16:04:44 2022,0.33000001311302185
13092,Swarm,8.93527777777778,42.2019444444445,Early,2020-07-04,600.0,Ethiopia,Biyo,Tue Feb  1 16:04:44 2022,0.2160000056028366
13094,Swarm,14.25,40.3,Early,2020-12-07,1200.0,Ethiopia,Dallol,Tue Feb  1 16:04:44 2022,0.007000000216066837
13101,Swarm,6.55861111111111,45.7786111111111,Middle,2020-11-10,540.0,Ethiopia,Cilanle,Tue Feb  1 16:04:44 2022,0.12600000202655792
13107,Swarm,11.5261111111111,39.8716666666667,Early,2020-10-05,800.0,Ethiopia,017 KebeleWerebabu D,Tue Feb  1 16:04:44 2022,0.2709999978542328
13108,Swarm,4.72222222222222,36.5827777777778,Middle,2021-01-17,800.0,Ethiopia,Minogelti,Tue Feb  1 16:04:44 2022,0.0729999989271164
13114,Swarm,7.08388888888889,42.8338888888889,Late,2020-12-26,1.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.08100000023841858
13123,Swarm,5.01694444444444,37.4266666666667,Middle,2021-02-16,100.0,Ethiopia,unkown,Tue Feb  1 16:04:44 2022,0.11699999868869781
13127,Band,11.599722222000024,40.01777777800004,Late,2019-09-23,100.0,Ethiopia,tena tabiya zuriya,Tue Feb  1 16:04:44 2022,0.13600000739097595
13131,Swarm,11.7580555555556,39.8025,Early,2020-10-08,800.0,Ethiopia,Haro Habru District,Tue Feb  1 16:04:44 2022,0.18400000035762787
13132,Swarm,9.00138888888889,39.0072222222222,Middle,2020-10-16,1200.0,Ethiopia,Adamsisde,Tue Feb  1 16:04:44 2022,0.296999990940094
13133,Swarm,6.69222222222222,39.9597222222222,Early,2021-01-07,300.0,Ethiopia,Delomena,Tue Feb  1 16:04:44 2022,0.3490000069141388
13134,Swarm,4.94083333333333,36.5497222222222,Late,2021-01-29,500.0,Ethiopia,Southern Nations  Na,Tue Feb  1 16:04:44 2022,0.07999999821186066
13137,Swarm,9.883333333000053,41.400000000000034,Early,2020-05-01,700.0,Ethiopia,Ayidora 2,Tue Feb  1 16:04:44 2022,0.028999999165534973
13138,Swarm,9.24333333333333,42.3155555555556,Late,2020-12-25,1500.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.24300000071525574
13139,Band,11.50972222200005,40.35888888900007,Middle,2019-10-11,100.0,Ethiopia,geri beholi,Tue Feb  1 16:04:44 2022,0.032999999821186066
13143,Band,11.9330555555556,40.0052777777778,Late,2020-09-23,45.0,Ethiopia,Afar region 2 zon 4,Tue Feb  1 16:04:44 2022,0.13099999725818634
13145,Band,5.466666667000027,36.85000000000008,Late,2020-03-31,220.0,Ethiopia,Luka,Tue Feb  1 16:04:44 2022,0.09799999743700027
13147,Swarm,5.37805555555556,44.5941666666667,Middle,2020-12-17,540.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.024000000208616257
13150,Swarm,9.18333333333333,40.6086111111111,Middle,2020-10-14,450.0,Ethiopia,Hufe QimxaDanaba Hun,Tue Feb  1 16:04:44 2022,0.11500000208616257
13151,Swarm,4.5575,37.7433333333333,Late,2021-01-20,400.0,Ethiopia,Harkaro,Tue Feb  1 16:04:44 2022,0.15700000524520874
13152,Swarm,5.79611111111111,39.3386111111111,Late,2021-01-29,500.0,Ethiopia,Handiwa  Wadera,Tue Feb  1 16:04:44 2022,0.26499998569488525
13155,Band,9.916666667000072,42.25000000000006,Early,2020-05-06,200.0,Ethiopia,Keteri,Tue Feb  1 16:04:44 2022,0.10400000214576721
13156,Band,4.550000000000068,38.71666666700003,Early,2020-05-01,30.0,Ethiopia,Web 2,Tue Feb  1 16:04:44 2022,0.5109999775886536
13160,Swarm,9.56361111111111,42.93,Early,2020-11-04,600.0,Ethiopia,Belega,Tue Feb  1 16:04:44 2022,0.10700000077486038
13161,Swarm,5.78333333300003,37.01666666700004,Late,2020-04-23,700.0,Ethiopia,Arjo,Tue Feb  1 16:04:44 2022,0.2849999964237213
13165,Band,10.8102777777778,40.6588888888889,Middle,2020-09-18,200.0,Ethiopia,Afar region Endefo d,Tue Feb  1 16:04:44 2022,0.13500000536441803
13168,Band,5.516666667000038,36.83333333300004,Late,2020-03-29,51.0,Ethiopia,Arego,Tue Feb  1 16:04:44 2022,0.1420000046491623
13169,Band,5.350000000000023,36.80000000000007,Late,2020-03-29,32.0,Ethiopia,Ouffi,Tue Feb  1 16:04:44 2022,0.08799999952316284
13173,Band,11.5166666666667,40.3666666666667,Late,2020-06-20,20.0,Ethiopia,Gergera,Tue Feb  1 16:04:44 2022,0.023000000044703484
13176,Swarm,8.755,42.2458333333333,Middle,2020-08-10,400.0,Ethiopia,Aerial Control,Tue Feb  1 16:04:44 2022,0.3569999933242798
13177,Band,7.12833333333333,41.7961111111111,Early,2021-06-09,100.0,Ethiopia,unkown,Tue Feb  1 16:04:44 2022,0.14800000190734863
13179,Band,7.09944444444444,46.4222222222222,Middle,2020-11-17,450.0,Ethiopia,Kersol,Tue Feb  1 16:04:44 2022,0.08799999952316284
13183,Band,7.21,41.8041666666667,Early,2021-06-03,500.0,Ethiopia,Eldere kebele 1lega,Tue Feb  1 16:04:44 2022,0.14800000190734863
13184,Swarm,10.735,39.9627777777778,Early,2021-07-02,1000.0,Ethiopia,Am Oromo Dharawa Din,Tue Feb  1 16:04:44 2022,0.2150000035762787
13192,Band,11.4163888888889,40.6055555555556,Early,2020-09-07,25.0,Ethiopia,Afar On the way to C,Tue Feb  1 16:04:44 2022,0.010999999940395355
13193,Swarm,14.0375,39.0252777777778,Late,2020-10-21,564.0,Ethiopia,Tigray mayqnetal zen,Tue Feb  1 16:04:44 2022,0.1120000034570694
13194,Swarm,5.99638888888889,43.18,Middle,2021-01-11,5000.0,Ethiopia,berano wereda shebel,Tue Feb  1 16:04:44 2022,0.027000000700354576
13195,Band,7.26194444444444,41.7633333333333,Early,2021-06-07,80.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.1469999998807907
13198,Band,10.6375,42.5752777777778,Early,2021-06-08,10.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.003000000026077032
13199,Swarm,11.1183333333333,39.7922222222222,Early,2021-07-07,700.0,Ethiopia,Amhara,Tue Feb  1 16:04:44 2022,0.19499999284744263
13200,Swarm,11.598611111000023,40.04805555600007,Early,2019-09-04,90.0,Ethiopia,Adgentoli,Tue Feb  1 16:04:44 2022,0.10899999737739563
13201,Swarm,9.26861111111111,41.6269444444444,Middle,2021-03-15,100.0,Ethiopia,East Hararge Zone Me,Tue Feb  1 16:04:44 2022,0.11699999868869781
13202,Swarm,5.58805555555556,44.1422222222222,Late,2020-11-25,800.0,Ethiopia,Gasale Kelafo Distri,Tue Feb  1 16:04:44 2022,0.032999999821186066
13203,Swarm,6.509166667000045,43.49194444400007,Early,2020-05-09,5.0,Ethiopia,Somali region,Tue Feb  1 16:04:44 2022,0.35100001096725464
13204,Band,7.85666666666667,43.6686111111111,Early,2020-06-06,100.0,Ethiopia,Somali region Jarrer,Tue Feb  1 16:04:44 2022,0.10899999737739563
13207,Band,10.7661111111111,42.5780555555556,Early,2021-06-08,5.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.0
13218,Swarm,11.8230555555556,39.7411111111111,Middle,2020-10-14,800.0,Ethiopia,Gubalafto,Tue Feb  1 16:04:44 2022,0.19300000369548798
13219,Swarm,9.56861111111111,39.8369444444444,Late,2020-10-24,400.0,Ethiopia,Hadere Selam,Tue Feb  1 16:04:44 2022,0.25200000405311584
13228,Band,9.00527777777778,43.3333333333333,Late,2021-05-24,100.0,Ethiopia,Qabri baya Jingada k,Tue Feb  1 16:04:44 2022,0.09300000220537186
13229,Swarm,12.9036111111111,39.7202777777778,Late,2020-08-25,250.0,Ethiopia,tigray wejerat tseha,Tue Feb  1 16:04:44 2022,0.050999999046325684
13235,Swarm,9.40833333333333,41.5944444444444,Early,2020-12-31,1.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.3089999854564667
13239,Swarm,7.31666666666667,40.2608333333333,Early,2021-02-06,400.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.17499999701976776
13240,Swarm,5.86888888888889,43.3069444444444,Middle,2020-12-15,2500.0,Ethiopia,Bursaredo,Tue Feb  1 16:04:44 2022,0.019999999552965164
13241,Band,5.3166666670000495,37.10000000000008,Late,2020-03-29,18.0,Ethiopia,Madriya Gezaba,Tue Feb  1 16:04:44 2022,0.18799999356269836
13244,Swarm,7.79416666666667,40.1769444444444,Early,2021-02-28,1200.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.27300000190734863
13245,Band,9.933333333000064,42.28333333300003,Early,2020-05-03,115.0,Ethiopia,Berta kant,Tue Feb  1 16:04:44 2022,0.32600000500679016
13248,Swarm,7.366388889000063,38.10416666700007,Late,2020-02-22,600.0,Ethiopia,Meja,Tue Feb  1 16:04:44 2022,0.3319999873638153
13249,Band,6.22222222222222,44.755,Middle,2020-12-12,200.0,Ethiopia,Donebat,Tue Feb  1 16:04:44 2022,0.08100000023841858
13252,Band,4.46666666666667,39.65,Late,2020-06-20,300.0,Ethiopia,Kel harere,Tue Feb  1 16:04:44 2022,0.12200000137090683
13254,Band,13.2752777777778,39.8572222222222,Early,2020-09-30,60.0,Ethiopia,Afa4 zone 2 WoredaAb,Tue Feb  1 16:04:44 2022,0.020999999716877937
13262,Band,9.81666666700005,42.60000000000008,Middle,2020-05-13,70.0,Ethiopia,Denbel zuria,Tue Feb  1 16:04:44 2022,0.11800000071525574
13265,Swarm,5.416666667000072,36.933333333000064,Middle,2020-04-15,230.0,Ethiopia,Enchete,Tue Feb  1 16:04:44 2022,0.2840000092983246
13266,Swarm,9.37583333333333,41.7691666666667,Late,2020-12-22,650.0,Ethiopia,Karaa Balina PA,Tue Feb  1 16:04:44 2022,0.20800000429153442
13267,Swarm,6.52361111111111,44.4575,Late,2020-12-21,3500.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.026000000536441803
13268,Band,11.50416666700005,40.36083333300007,Late,2019-09-27,400.0,Ethiopia,gerigera weki,Tue Feb  1 16:04:44 2022,0.024000000208616257
13269,Band,11.517777778000038,40.38666666700004,Middle,2019-10-11,80.0,Ethiopia,gezi temezimaza,Tue Feb  1 16:04:44 2022,0.032999999821186066
13272,Band,11.6369444444444,40.0177777777778,Early,2020-09-03,20.0,Ethiopia,Affar chifra askona,Tue Feb  1 16:04:44 2022,0.14900000393390656
13274,Swarm,9.18555555555556,39.7222222222222,Middle,2020-10-18,200.0,Ethiopia,North Shewa K3,Tue Feb  1 16:04:44 2022,0.19900000095367432
13277,Swarm,6.2,42.95,Middle,2020-06-18,40.0,Ethiopia,Labi,Tue Feb  1 16:04:44 2022,0.028999999165534973
13278,Swarm,5.300000000000068,36.91666666700007,Middle,2020-04-12,570.0,Ethiopia,Duma,Tue Feb  1 16:04:44 2022,0.10899999737739563
13279,Swarm,8.94583333333333,41.5747222222222,Middle,2020-07-14,1600.0,Ethiopia,Mataramis,Tue Feb  1 16:04:44 2022,0.4950000047683716
13282,Band,12.7333333333333,39.9333333333333,Late,2020-06-23,300.0,Ethiopia,Falana,Tue Feb  1 16:04:44 2022,0.10499999672174454
13288,Swarm,9.34888888888889,43.1388888888889,Middle,2020-10-15,1000.0,Ethiopia,Somali region Fafan,Tue Feb  1 16:04:44 2022,0.3179999887943268
13289,Swarm,7.53111111111111,39.9888888888889,Middle,2021-02-10,800.0,Ethiopia,Indato,Tue Feb  1 16:04:44 2022,0.27000001072883606
13291,Swarm,8.36777777777778,41.7813888888889,Early,2021-03-06,4000.0,Ethiopia,Gars Gafa Gololcha,Tue Feb  1 16:04:44 2022,0.06800000369548798
13292,Swarm,7.315,41.1158333333333,Late,2021-04-24,100.0,Ethiopia,unkown,Tue Feb  1 16:04:44 2022,0.2370000034570694
13293,Swarm,7.70055555555556,40.5813888888889,Middle,2021-04-10,161.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.13199999928474426
13295,Swarm,5.27694444444444,36.6055555555556,Late,2020-07-24,600.0,Ethiopia,Hamer,Tue Feb  1 16:04:44 2022,0.4699999988079071
13309,Band,7.23611111111111,41.7488888888889,Middle,2021-06-11,100.0,Ethiopia,unkown,Tue Feb  1 16:04:44 2022,0.1459999978542328
13310,Swarm,5.34416666666667,36.6344444444444,Early,2020-07-09,400.0,Ethiopia,Bori,Tue Feb  1 16:04:44 2022,0.46700000762939453
13313,Band,9.01305555555555,43.3241666666667,Late,2021-05-26,200.0,Ethiopia,Qabri baya Jingada 0,Tue Feb  1 16:04:44 2022,0.08799999952316284
13314,Band,7.12805555555556,41.7458333333333,Early,2021-06-09,200.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.14800000190734863
13315,Band,6.55861111111111,45.7786111111111,Middle,2020-11-13,100.0,Ethiopia,Cinanle,Tue Feb  1 16:04:44 2022,0.08500000089406967
13317,Band,6.75722222222222,45.2866666666667,Early,2020-11-30,350.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.11699999868869781
13318,Swarm,7.08194444444444,40.5466666666667,Middle,2021-01-13,200.0,Ethiopia,Goro Balle galula,Tue Feb  1 16:04:44 2022,0.2680000066757202
13325,Band,7.34027777777778,45.2980555555556,Late,2020-12-21,450.0,Ethiopia,Kodohle,Tue Feb  1 16:04:44 2022,0.09399999678134918
13326,Swarm,8.97527777777778,43.9383333333333,Early,2021-10-04,100.0,Ethiopia,Gadaueina,Tue Feb  1 16:04:44 2022,0.18299999833106995
13327,Swarm,8.87555555555556,43.8716666666667,Early,2021-10-31,75.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.08399999886751175
13328,Swarm,6.09916666666667,45.3969444444444,Early,2020-12-09,800.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.09200000017881393
13330,Band,10.6375,42.6275,Early,2021-06-09,1.0,Ethiopia,Gerbsle,Tue Feb  1 16:04:44 2022,0.008999999612569809
13331,Swarm,9.58777777777778,42.6505555555556,Middle,2021-02-18,2000.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.1550000011920929
13332,Band,11.1361111111111,40.7577777777778,Early,2020-09-04,100.0,Ethiopia,Afar zone 1 adayitu,Tue Feb  1 16:04:44 2022,0.02500000037252903
13335,Swarm,11.4169444444444,40.6822222222222,Early,2021-09-30,200.0,Ethiopia,Afar,Tue Feb  1 16:04:44 2022,0.020999999716877937
13336,Swarm,7.76833333333333,40.1747222222222,Early,2021-02-28,600.0,Ethiopia,Oromia,Tue Feb  1 16:04:44 2022,0.27300000190734863
13338,Band,11.2497222222222,40.3808333333333,Early,2020-09-08,5000.0,Ethiopia,Afar Addar Elewuha,Tue Feb  1 16:04:44 2022,0.12800000607967377
13341,Band,4.733333333000076,36.03333333300003,Early,2020-04-10,46.0,Ethiopia,Delegnmor,Tue Feb  1 16:04:44 2022,0.0949999988079071
13344,Swarm,11.5072222222222,39.9858333333333,Late,2020-09-24,600.0,Ethiopia,Werbabu,Tue Feb  1 16:04:44 2022,0.1979999989271164
13347,Swarm,5.6650000000000205,44.05250000000007,Late,2019-12-21,100.0,Ethiopia,Gerse,Tue Feb  1 16:04:44 2022,0.041999999433755875
13348,Band,9.01277777777778,43.3733333333333,Middle,2021-05-19,50.0,Ethiopia,Gingada,Tue Feb  1 16:04:44 2022,0.12399999797344208
13349,Swarm,11.2616666666667,40.7163888888889,Early,2020-08-08,400.0,Ethiopia,Aerial Control,Tue Feb  1 16:04:44 2022,0.21299999952316284
13352,Swarm,5.99611111111111,43.5138888888889,Early,2020-12-31,2000.0,Ethiopia,Harseden,Tue Feb  1 16:04:44 2022,0.014000000432133675
13355,Swarm,4.79555555555556,38.7502777777778,Late,2021-01-22,600.0,Ethiopia,Goto,Tue Feb  1 16:04:44 2022,0.0860000029206276
13361,Swarm,7.46111111111111,46.5141666666667,Middle,2020-12-10,25.0,Ethiopia,Somali,Tue Feb  1 16:04:44 2022,0.08100000023841858
13372,Swarm,5.833333333000041,37.41666666700007,Middle,2020-04-17,400.0,Ethiopia,Elbo,Tue Feb  1 16:04:44 2022,0.38999998569488525
13374,Swarm,7.5041666670000495,39.35277777800008,Late,2020-02-25,400.0,Ethiopia,Limumerti,Tue Feb  1 16:04:44 2022,0.37700000405311584
